id,mandate,district,uik,violations
0,1,Силино,3258,0
1,1,Силино,3259,0
2,1,Силино,3260,0
3,1,Силино,3261,0
4,1,Силино,3262,0
5,1,Силино,3263,0
6,1,Силино,3264,0
7,1,Силино,3265,0
8,1,Силино,3266,0
9,1,Силино,3267,0
10,1,Силино,3268,0
11,1,Силино,3269,0
12,1,Силино,3270,0
13,1,Силино,3271,0
14,1,Силино,3272,0
15,1,Силино,3273,0
16,1,Силино,3274,0
17,1,Силино,3275,0
18,1,Силино,3276,0
19,1,Силино,3277,0
20,1,Силино,3278,0
21,1,Силино,3279,0
22,1,Силино,3280,0
23,1,Силино,3281,0
24,1,Силино,3282,0
25,1,Силино,3792,0
26,1,Крюково,3172,0
27,1,Крюково,3173,0
28,1,Крюково,3174,0
29,1,Крюково,3175,0
30,1,Крюково,3176,0
31,1,Крюково,3177,0
32,1,Крюково,3178,0
33,1,Крюково,3179,0
34,1,Крюково,3180,0
35,1,Крюково,3181,0
36,1,Крюково,3182,0
37,1,Крюково,3183,0
38,1,Крюково,3184,0
39,1,Крюково,3185,0
40,1,Крюково,3186,0
41,1,Крюково,3187,0
42,1,Крюково,3188,0
43,1,Крюково,3189,0
44,1,Крюково,3190,0
45,1,Крюково,3191,0
46,1,Крюково,3192,0
47,1,Крюково,3193,0
48,1,Крюково,3194,0
49,1,Крюково,3195,0
50,1,Крюково,3196,0
51,1,Крюково,3197,0
52,1,Крюково,3198,0
53,1,Крюково,3199,0
54,1,Крюково,3200,0
55,1,Крюково,3201,0
56,1,Крюково,3202,0
57,1,Крюково,3203,0
58,1,Крюково,3204,0
59,1,Крюково,3205,0
60,1,Крюково,3206,0
61,1,Крюково,3207,0
62,1,Крюково,3208,0
63,1,Крюково,3209,0
64,1,Крюково,3210,0
65,1,Крюково,3211,0
66,1,Крюково,3212,0
67,1,Крюково,3213,0
68,1,Крюково,5001,0
69,1,Старое Крюково,3283,0
70,1,Старое Крюково,3284,0
71,1,Старое Крюково,3285,0
72,1,Старое Крюково,3286,0
73,1,Старое Крюково,3287,0
74,1,Старое Крюково,3288,0
75,1,Старое Крюково,3289,0
76,1,Старое Крюково,3290,0
77,1,Старое Крюково,3291,0
78,1,Старое Крюково,3292,0
79,1,Старое Крюково,3293,0
80,1,Старое Крюково,3294,0
81,1,Старое Крюково,3295,0
82,1,Старое Крюково,3296,0
83,1,Старое Крюково,3297,0
84,1,Старое Крюково,3298,0
85,1,Матушкино,3214,0
86,1,Матушкино,3215,0
87,1,Матушкино,3216,0
88,1,Матушкино,3217,0
89,1,Матушкино,3218,0
90,1,Матушкино,3219,0
91,1,Матушкино,3220,0
92,1,Матушкино,3221,0
93,1,Матушкино,3222,0
94,1,Матушкино,3223,0
95,1,Матушкино,3224,1
96,1,Матушкино,3225,0
97,1,Матушкино,3226,0
98,1,Матушкино,3227,0
99,1,Матушкино,3228,0
100,1,Матушкино,3229,0
101,1,Матушкино,3230,0
102,1,Матушкино,3231,0
103,1,Матушкино,3232,0
104,1,Матушкино,3233,0
105,1,Матушкино,3234,0
106,1,Матушкино,3235,0
107,1,Матушкино,3236,0
108,1,Матушкино,3237,0
109,1,Савелки,3238,0
110,1,Савелки,3239,0
111,1,Савелки,3240,0
112,1,Савелки,3241,0
113,1,Савелки,3242,0
114,1,Савелки,3243,1
115,1,Савелки,3244,0
116,1,Савелки,3245,0
117,1,Савелки,3246,0
118,1,Савелки,3247,0
119,1,Савелки,3248,0
120,1,Савелки,3249,0
121,1,Савелки,3250,0
122,1,Савелки,3251,0
123,1,Савелки,3252,0
124,1,Савелки,3253,0
125,1,Савелки,3254,0
126,1,Савелки,3255,0
127,1,Савелки,3256,0
128,1,Савелки,3257,0
129,1,Савелки,3791,0
130,2,Молжаниновский,389,1
131,2,Молжаниновский,3416,0
132,2,Молжаниновский,3438,0
133,2,Молжаниновский,3451,0
134,2,Куркино,2905,0
135,2,Куркино,2906,0
136,2,Куркино,2907,0
137,2,Куркино,2908,0
138,2,Куркино,2909,0
139,2,Куркино,2910,0
140,2,Куркино,2911,0
141,2,Куркино,2912,0
142,2,Куркино,2913,0
143,2,Куркино,3768,0
144,2,Северное Тушино,2980,0
145,2,Северное Тушино,2981,1
146,2,Северное Тушино,2982,0
147,2,Северное Тушино,2983,0
148,2,Северное Тушино,2984,0
149,2,Северное Тушино,2985,0
150,2,Северное Тушино,2986,0
151,2,Северное Тушино,2987,0
152,2,Северное Тушино,2988,0
153,2,Северное Тушино,2989,0
154,2,Северное Тушино,2990,0
155,2,Северное Тушино,2991,0
156,2,Северное Тушино,2992,0
157,2,Северное Тушино,2993,0
158,2,Северное Тушино,2994,0
159,2,Северное Тушино,2995,0
160,2,Северное Тушино,2996,0
161,2,Северное Тушино,2997,0
162,2,Северное Тушино,2998,0
163,2,Северное Тушино,2999,0
164,2,Северное Тушино,3000,0
165,2,Северное Тушино,3001,0
166,2,Северное Тушино,3002,0
167,2,Северное Тушино,3003,0
168,2,Северное Тушино,3004,0
169,2,Северное Тушино,3005,0
170,2,Северное Тушино,3006,0
171,2,Северное Тушино,3007,0
172,2,Северное Тушино,3008,0
173,2,Северное Тушино,3009,0
174,2,Северное Тушино,3010,0
175,2,Северное Тушино,3011,0
176,2,Северное Тушино,3012,0
177,2,Северное Тушино,3013,0
178,2,Северное Тушино,3014,0
179,2,Северное Тушино,3015,0
180,2,Северное Тушино,3016,0
181,2,Северное Тушино,3017,0
182,2,Северное Тушино,3018,0
183,2,Северное Тушино,3019,0
184,2,Северное Тушино,3776,0
185,2,Южное Тушино,3140,0
186,2,Южное Тушино,3141,0
187,2,Южное Тушино,3142,0
188,2,Южное Тушино,3143,0
189,2,Южное Тушино,3144,0
190,2,Южное Тушино,3145,0
191,2,Южное Тушино,3146,1
192,2,Южное Тушино,3147,0
193,2,Южное Тушино,3148,0
194,2,Южное Тушино,3149,0
195,2,Южное Тушино,3150,0
196,2,Южное Тушино,3151,0
197,2,Южное Тушино,3152,0
198,2,Южное Тушино,3153,0
199,2,Южное Тушино,3154,0
200,2,Южное Тушино,3155,0
201,2,Южное Тушино,3156,0
202,2,Южное Тушино,3157,1
203,2,Южное Тушино,3158,0
204,2,Южное Тушино,3159,0
205,2,Южное Тушино,3160,0
206,2,Южное Тушино,3161,0
207,2,Южное Тушино,3162,0
208,2,Южное Тушино,3163,0
209,2,Южное Тушино,3164,0
210,2,Южное Тушино,3165,0
211,2,Южное Тушино,3166,0
212,2,Южное Тушино,3167,0
213,2,Южное Тушино,3168,0
214,2,Южное Тушино,3169,0
215,2,Южное Тушино,3170,0
216,2,Южное Тушино,3171,0
217,2,Южное Тушино,3790,0
218,3,Митино,2914,0
219,3,Митино,2915,0
220,3,Митино,2916,0
221,3,Митино,2917,0
222,3,Митино,2918,0
223,3,Митино,2919,0
224,3,Митино,2920,0
225,3,Митино,2921,0
226,3,Митино,2922,0
227,3,Митино,2923,0
228,3,Митино,2924,0
229,3,Митино,2925,0
230,3,Митино,2926,0
231,3,Митино,2927,0
232,3,Митино,2928,0
233,3,Митино,2929,0
234,3,Митино,2930,0
235,3,Митино,2931,0
236,3,Митино,2932,0
237,3,Митино,2933,0
238,3,Митино,2934,0
239,3,Митино,2935,0
240,3,Митино,2936,0
241,3,Митино,2937,0
242,3,Митино,2938,0
243,3,Митино,2939,0
244,3,Митино,2940,0
245,3,Митино,2941,0
246,3,Митино,2942,0
247,3,Митино,2943,0
248,3,Митино,2944,0
249,3,Митино,2945,0
250,3,Митино,2946,0
251,3,Митино,2947,0
252,3,Митино,2948,0
253,3,Митино,2949,0
254,3,Митино,2950,0
255,3,Митино,2951,0
256,3,Митино,2952,0
257,3,Митино,2953,0
258,3,Митино,2954,0
259,3,Митино,2955,0
260,3,Митино,2956,0
261,3,Митино,2957,0
262,3,Митино,2958,0
263,3,Митино,2959,0
264,3,Митино,2960,0
265,3,Митино,2961,0
266,3,Митино,2962,0
267,3,Митино,2963,0
268,3,Митино,3456,0
269,3,Покровское-Стрешнево,2964,0
270,3,Покровское-Стрешнево,2965,0
271,3,Покровское-Стрешнево,2966,0
272,3,Покровское-Стрешнево,2967,0
273,3,Покровское-Стрешнево,2968,0
274,3,Покровское-Стрешнево,2969,0
275,3,Покровское-Стрешнево,2970,0
276,3,Покровское-Стрешнево,2971,0
277,3,Покровское-Стрешнево,2972,0
278,3,Покровское-Стрешнево,2973,0
279,3,Покровское-Стрешнево,2974,0
280,3,Покровское-Стрешнево,2975,0
281,3,Покровское-Стрешнево,2976,0
282,3,Покровское-Стрешнево,2977,0
283,3,Покровское-Стрешнево,2978,0
284,3,Покровское-Стрешнево,2979,0
285,3,Покровское-Стрешнево,3769,0
286,3,Покровское-Стрешнево,3770,0
287,3,Покровское-Стрешнево,3771,0
288,3,Покровское-Стрешнево,3772,0
289,3,Покровское-Стрешнево,3774,0
290,3,Покровское-Стрешнево,3775,0
291,3,Щукино,3125,0
292,3,Щукино,3126,0
293,3,Щукино,3127,0
294,3,Щукино,3128,0
295,3,Щукино,3129,0
296,3,Щукино,3130,0
297,3,Щукино,3131,0
298,3,Щукино,3132,0
299,3,Щукино,3133,0
300,3,Щукино,3134,0
301,3,Щукино,3135,0
302,3,Щукино,3137,0
303,3,Щукино,3138,0
304,3,Щукино,3139,0
305,3,Щукино,3782,0
306,3,Щукино,3783,0
307,3,Щукино,3784,0
308,3,Щукино,3785,0
309,3,Щукино,3787,0
310,4,Крылатское,2569,0
311,4,Крылатское,2570,0
312,4,Крылатское,2571,0
313,4,Крылатское,2572,1
314,4,Крылатское,2573,0
315,4,Крылатское,2574,0
316,4,Крылатское,2575,0
317,4,Крылатское,2576,0
318,4,Крылатское,2577,0
319,4,Крылатское,2578,0
320,4,Крылатское,2579,0
321,4,Крылатское,2580,1
322,4,Крылатское,2581,0
323,4,Крылатское,2582,0
324,4,Крылатское,2583,0
325,4,Крылатское,2584,0
326,4,Крылатское,2585,0
327,4,Крылатское,2586,0
328,4,Крылатское,2587,1
329,4,Крылатское,2588,0
330,4,Крылатское,2589,0
331,4,Крылатское,2590,0
332,4,Кунцево,2596,0
333,4,Кунцево,2597,0
334,4,Кунцево,2598,0
335,4,Кунцево,2616,0
336,4,Кунцево,2617,0
337,4,Кунцево,2618,0
338,4,Кунцево,2619,0
339,4,Кунцево,2620,0
340,4,Кунцево,2621,0
341,4,Кунцево,2622,0
342,4,Кунцево,2623,0
343,4,Кунцево,2624,0
344,4,Кунцево,2625,0
345,4,Кунцево,2629,0
346,4,Кунцево,3753,0
347,4,Строгино,3020,0
348,4,Строгино,3021,0
349,4,Строгино,3022,0
350,4,Строгино,3023,0
351,4,Строгино,3024,0
352,4,Строгино,3025,0
353,4,Строгино,3026,0
354,4,Строгино,3027,0
355,4,Строгино,3028,0
356,4,Строгино,3029,0
357,4,Строгино,3030,0
358,4,Строгино,3031,0
359,4,Строгино,3032,0
360,4,Строгино,3033,0
361,4,Строгино,3034,0
362,4,Строгино,3035,0
363,4,Строгино,3036,0
364,4,Строгино,3037,0
365,4,Строгино,3038,0
366,4,Строгино,3039,0
367,4,Строгино,3040,0
368,4,Строгино,3041,0
369,4,Строгино,3042,0
370,4,Строгино,3043,0
371,4,Строгино,3044,0
372,4,Строгино,3045,0
373,4,Строгино,3046,0
374,4,Строгино,3047,0
375,4,Строгино,3048,0
376,4,Строгино,3049,0
377,4,Строгино,3050,0
378,4,Строгино,3051,0
379,4,Строгино,3052,0
380,4,Строгино,3053,0
381,4,Строгино,3054,0
382,4,Строгино,3055,0
383,4,Строгино,3056,0
384,4,Строгино,3057,0
385,4,Строгино,3058,0
386,4,Строгино,3059,0
387,4,Строгино,3060,0
388,4,Строгино,3061,0
389,4,Строгино,3062,0
390,4,Строгино,3063,0
391,4,Строгино,3064,0
392,5,Филевский парк,2852,1
393,5,Филевский парк,2853,0
394,5,Филевский парк,2854,0
395,5,Филевский парк,2855,0
396,5,Филевский парк,2856,1
397,5,Филевский парк,2857,0
398,5,Филевский парк,2858,0
399,5,Филевский парк,2859,0
400,5,Филевский парк,2860,0
401,5,Филевский парк,2861,0
402,5,Филевский парк,2862,0
403,5,Филевский парк,2863,0
404,5,Филевский парк,2864,0
405,5,Филевский парк,2865,0
406,5,Филевский парк,2866,0
407,5,Филевский парк,2867,0
408,5,Филевский парк,2868,0
409,5,Филевский парк,2869,0
410,5,Филевский парк,2870,0
411,5,Филевский парк,2871,1
412,5,Филевский парк,2872,0
413,5,Филевский парк,2873,0
414,5,Филевский парк,2874,0
415,5,Филевский парк,2875,2
416,5,Филевский парк,3766,0
417,5,Хорошево-Мневники,3065,0
418,5,Хорошево-Мневники,3066,0
419,5,Хорошево-Мневники,3067,0
420,5,Хорошево-Мневники,3068,0
421,5,Хорошево-Мневники,3069,0
422,5,Хорошево-Мневники,3070,0
423,5,Хорошево-Мневники,3071,0
424,5,Хорошево-Мневники,3072,0
425,5,Хорошево-Мневники,3073,0
426,5,Хорошево-Мневники,3074,0
427,5,Хорошево-Мневники,3075,0
428,5,Хорошево-Мневники,3076,0
429,5,Хорошево-Мневники,3077,0
430,5,Хорошево-Мневники,3078,0
431,5,Хорошево-Мневники,3079,0
432,5,Хорошево-Мневники,3080,0
433,5,Хорошево-Мневники,3081,0
434,5,Хорошево-Мневники,3082,0
435,5,Хорошево-Мневники,3083,0
436,5,Хорошево-Мневники,3084,0
437,5,Хорошево-Мневники,3085,0
438,5,Хорошево-Мневники,3086,0
439,5,Хорошево-Мневники,3087,0
440,5,Хорошево-Мневники,3088,0
441,5,Хорошево-Мневники,3089,1
442,5,Хорошево-Мневники,3090,1
443,5,Хорошево-Мневники,3091,0
444,5,Хорошево-Мневники,3092,0
445,5,Хорошево-Мневники,3093,0
446,5,Хорошево-Мневники,3094,0
447,5,Хорошево-Мневники,3095,0
448,5,Хорошево-Мневники,3096,0
449,5,Хорошево-Мневники,3097,0
450,5,Хорошево-Мневники,3098,0
451,5,Хорошево-Мневники,3099,0
452,5,Хорошево-Мневники,3100,0
453,5,Хорошево-Мневники,3101,0
454,5,Хорошево-Мневники,3102,0
455,5,Хорошево-Мневники,3103,0
456,5,Хорошево-Мневники,3104,0
457,5,Хорошево-Мневники,3105,0
458,5,Хорошево-Мневники,3106,0
459,5,Хорошево-Мневники,3107,0
460,5,Хорошево-Мневники,3108,0
461,5,Хорошево-Мневники,3109,0
462,5,Хорошево-Мневники,3110,0
463,5,Хорошево-Мневники,3424,0
464,5,Хорошево-Мневники,3777,0
465,5,Хорошево-Мневники,3778,0
466,5,Хорошево-Мневники,3779,0
467,5,Щукино,3111,0
468,5,Щукино,3112,0
469,5,Щукино,3113,0
470,5,Щукино,3114,1
471,5,Щукино,3115,0
472,5,Щукино,3116,0
473,5,Щукино,3117,0
474,5,Щукино,3118,0
475,5,Щукино,3119,0
476,5,Щукино,3120,0
477,5,Щукино,3121,0
478,5,Щукино,3122,0
479,5,Щукино,3123,0
480,5,Щукино,3124,0
481,5,Щукино,3136,0
482,5,Щукино,3780,0
483,5,Щукино,3781,0
484,5,Щукино,3786,0
485,5,Щукино,3788,0
486,5,Щукино,3798,0
487,6,Головинский,281,0
488,6,Головинский,282,0
489,6,Головинский,283,0
490,6,Головинский,284,0
491,6,Головинский,285,0
492,6,Головинский,286,0
493,6,Головинский,287,0
494,6,Головинский,288,0
495,6,Головинский,289,0
496,6,Головинский,290,0
497,6,Головинский,291,0
498,6,Головинский,292,0
499,6,Головинский,293,0
500,6,Головинский,294,0
501,6,Головинский,295,0
502,6,Головинский,296,0
503,6,Головинский,297,0
504,6,Головинский,298,0
505,6,Головинский,299,0
506,6,Головинский,300,0
507,6,Головинский,301,0
508,6,Головинский,302,0
509,6,Головинский,303,0
510,6,Головинский,304,0
511,6,Головинский,305,0
512,6,Головинский,306,0
513,6,Западное Дегунино,342,0
514,6,Западное Дегунино,343,0
515,6,Западное Дегунино,344,1
516,6,Западное Дегунино,345,0
517,6,Западное Дегунино,346,0
518,6,Западное Дегунино,347,0
519,6,Западное Дегунино,348,0
520,6,Западное Дегунино,349,0
521,6,Западное Дегунино,350,0
522,6,Западное Дегунино,3450,0
523,6,Левобережный,375,0
524,6,Левобережный,376,0
525,6,Левобережный,377,1
526,6,Левобережный,378,0
527,6,Левобережный,379,0
528,6,Левобережный,380,0
529,6,Левобережный,381,0
530,6,Левобережный,382,0
531,6,Левобережный,383,0
532,6,Левобережный,384,0
533,6,Левобережный,385,0
534,6,Левобережный,386,0
535,6,Левобережный,387,0
536,6,Левобережный,388,0
537,6,Левобережный,3647,0
538,6,Ховрино,440,0
539,6,Ховрино,441,0
540,6,Ховрино,442,0
541,6,Ховрино,443,1
542,6,Ховрино,444,0
543,6,Ховрино,445,0
544,6,Ховрино,446,0
545,6,Ховрино,447,0
546,6,Ховрино,448,0
547,6,Ховрино,449,0
548,6,Ховрино,450,0
549,6,Ховрино,451,2
550,6,Ховрино,452,0
551,6,Ховрино,453,0
552,6,Ховрино,454,0
553,6,Ховрино,455,0
554,6,Ховрино,456,0
555,6,Ховрино,457,0
556,6,Ховрино,458,0
557,6,Ховрино,459,0
558,6,Ховрино,460,0
559,6,Ховрино,3439,0
560,6,Ховрино,3452,0
561,7,Бескудниковский,219,0
562,7,Бескудниковский,220,0
563,7,Бескудниковский,221,0
564,7,Бескудниковский,222,2
565,7,Бескудниковский,223,0
566,7,Бескудниковский,224,0
567,7,Бескудниковский,225,0
568,7,Бескудниковский,226,0
569,7,Бескудниковский,227,0
570,7,Бескудниковский,228,0
571,7,Бескудниковский,229,0
572,7,Бескудниковский,3449,0
573,7,Бескудниковский,3639,0
574,7,Восточное Дегунино,257,1
575,7,Восточное Дегунино,258,0
576,7,Восточное Дегунино,259,0
577,7,Восточное Дегунино,260,0
578,7,Восточное Дегунино,261,0
579,7,Восточное Дегунино,262,0
580,7,Восточное Дегунино,263,0
581,7,Восточное Дегунино,264,0
582,7,Восточное Дегунино,265,0
583,7,Восточное Дегунино,266,0
584,7,Восточное Дегунино,267,0
585,7,Восточное Дегунино,268,0
586,7,Восточное Дегунино,269,0
587,7,Восточное Дегунино,270,0
588,7,Восточное Дегунино,271,0
589,7,Восточное Дегунино,272,0
590,7,Восточное Дегунино,273,0
591,7,Восточное Дегунино,274,0
592,7,Восточное Дегунино,275,0
593,7,Восточное Дегунино,276,0
594,7,Восточное Дегунино,277,0
595,7,Восточное Дегунино,278,0
596,7,Восточное Дегунино,279,0
597,7,Восточное Дегунино,280,0
598,7,Дмитровский,307,0
599,7,Дмитровский,308,0
600,7,Дмитровский,309,0
601,7,Дмитровский,310,0
602,7,Дмитровский,311,0
603,7,Дмитровский,312,0
604,7,Дмитровский,313,0
605,7,Дмитровский,314,0
606,7,Дмитровский,315,0
607,7,Дмитровский,316,0
608,7,Дмитровский,317,2
609,7,Дмитровский,318,0
610,7,Дмитровский,319,0
611,7,Дмитровский,320,0
612,7,Дмитровский,321,0
613,7,Дмитровский,322,0
614,7,Дмитровский,323,0
615,7,Дмитровский,324,0
616,7,Дмитровский,325,0
617,7,Дмитровский,326,0
618,7,Дмитровский,327,0
619,7,Дмитровский,328,0
620,7,Дмитровский,3642,0
621,7,Западное Дегунино,329,0
622,7,Западное Дегунино,330,0
623,7,Западное Дегунино,331,0
624,7,Западное Дегунино,332,0
625,7,Западное Дегунино,333,0
626,7,Западное Дегунино,334,0
627,7,Западное Дегунино,335,0
628,7,Западное Дегунино,336,0
629,7,Западное Дегунино,337,0
630,7,Западное Дегунино,338,0
631,7,Западное Дегунино,339,0
632,7,Западное Дегунино,340,0
633,7,Западное Дегунино,341,0
634,7,Западное Дегунино,3643,0
635,8,Аэропорт,188,0
636,8,Аэропорт,189,0
637,8,Аэропорт,190,1
638,8,Аэропорт,191,1
639,8,Аэропорт,192,0
640,8,Аэропорт,193,0
641,8,Аэропорт,194,0
642,8,Аэропорт,195,0
643,8,Аэропорт,196,0
644,8,Аэропорт,197,0
645,8,Аэропорт,198,0
646,8,Аэропорт,199,0
647,8,Аэропорт,200,1
648,8,Аэропорт,201,0
649,8,Аэропорт,202,0
650,8,Аэропорт,203,0
651,8,Аэропорт,204,0
652,8,Аэропорт,205,0
653,8,Аэропорт,206,0
654,8,Аэропорт,3634,0
655,8,Аэропорт,3635,0
656,8,Войковский,239,0
657,8,Войковский,240,0
658,8,Войковский,241,2
659,8,Войковский,242,2
660,8,Войковский,243,0
661,8,Войковский,244,1
662,8,Войковский,245,0
663,8,Войковский,246,0
664,8,Войковский,247,0
665,8,Войковский,248,0
666,8,Войковский,249,0
667,8,Войковский,250,0
668,8,Войковский,251,0
669,8,Войковский,252,0
670,8,Войковский,253,0
671,8,Войковский,254,0
672,8,Войковский,255,0
673,8,Войковский,256,0
674,8,Войковский,3437,0
675,8,Войковский,3641,0
676,8,Коптево,351,0
677,8,Коптево,352,0
678,8,Коптево,353,0
679,8,Коптево,354,0
680,8,Коптево,355,0
681,8,Коптево,356,2
682,8,Коптево,357,0
683,8,Коптево,358,1
684,8,Коптево,359,0
685,8,Коптево,360,0
686,8,Коптево,361,0
687,8,Коптево,362,1
688,8,Коптево,363,0
689,8,Коптево,364,0
690,8,Коптево,365,0
691,8,Коптево,366,0
692,8,Коптево,367,0
693,8,Коптево,368,0
694,8,Коптево,369,0
695,8,Коптево,370,2
696,8,Коптево,371,0
697,8,Коптево,372,0
698,8,Коптево,373,1
699,8,Коптево,374,0
700,8,Коптево,3644,0
701,8,Коптево,3645,0
702,8,Коптево,3646,0
703,8,Сокол,405,1
704,8,Сокол,406,0
705,8,Сокол,407,0
706,8,Сокол,408,2
707,8,Сокол,409,0
708,8,Сокол,410,0
709,8,Сокол,411,0
710,8,Сокол,412,0
711,8,Сокол,413,0
712,8,Сокол,414,0
713,8,Сокол,415,0
714,8,Сокол,416,0
715,8,Сокол,417,0
716,8,Сокол,418,0
717,8,Сокол,3651,0
718,9,Беговой,207,1
719,9,Беговой,208,0
720,9,Беговой,209,0
721,9,Беговой,210,0
722,9,Беговой,211,0
723,9,Беговой,212,0
724,9,Беговой,213,0
725,9,Беговой,214,0
726,9,Беговой,215,0
727,9,Беговой,216,0
728,9,Беговой,217,0
729,9,Беговой,3636,0
730,9,Беговой,3637,0
731,9,Бескудниковский,218,0
732,9,Бескудниковский,230,0
733,9,Бескудниковский,231,0
734,9,Бескудниковский,232,0
735,9,Бескудниковский,233,0
736,9,Бескудниковский,234,0
737,9,Бескудниковский,235,0
738,9,Бескудниковский,236,0
739,9,Бескудниковский,237,0
740,9,Бескудниковский,238,0
741,9,Бескудниковский,3640,0
742,9,Савеловский,390,0
743,9,Савеловский,391,0
744,9,Савеловский,392,0
745,9,Савеловский,393,0
746,9,Савеловский,394,0
747,9,Савеловский,395,0
748,9,Савеловский,396,0
749,9,Савеловский,397,0
750,9,Савеловский,398,0
751,9,Савеловский,399,0
752,9,Савеловский,400,0
753,9,Савеловский,401,0
754,9,Савеловский,402,1
755,9,Савеловский,403,0
756,9,Савеловский,404,0
757,9,Савеловский,3649,0
758,9,Савеловский,3650,0
759,9,Тимирязевский,419,0
760,9,Тимирязевский,420,0
761,9,Тимирязевский,421,0
762,9,Тимирязевский,422,0
763,9,Тимирязевский,423,0
764,9,Тимирязевский,424,0
765,9,Тимирязевский,425,0
766,9,Тимирязевский,426,0
767,9,Тимирязевский,427,1
768,9,Тимирязевский,428,0
769,9,Тимирязевский,429,0
770,9,Тимирязевский,430,0
771,9,Тимирязевский,431,0
772,9,Тимирязевский,432,0
773,9,Тимирязевский,433,0
774,9,Тимирязевский,434,0
775,9,Тимирязевский,435,0
776,9,Тимирязевский,436,0
777,9,Тимирязевский,437,0
778,9,Тимирязевский,438,0
779,9,Тимирязевский,439,0
780,9,Тимирязевский,3653,0
781,9,Хорошевский,461,0
782,9,Хорошевский,462,0
783,9,Хорошевский,463,0
784,9,Хорошевский,464,0
785,9,Хорошевский,465,0
786,9,Хорошевский,466,0
787,9,Хорошевский,467,0
788,9,Хорошевский,468,0
789,9,Хорошевский,469,0
790,9,Хорошевский,470,0
791,9,Хорошевский,471,0
792,9,Хорошевский,472,0
793,9,Хорошевский,473,0
794,9,Хорошевский,474,0
795,9,Хорошевский,475,1
796,9,Хорошевский,476,0
797,9,Хорошевский,477,0
798,9,Хорошевский,478,0
799,9,Хорошевский,479,0
800,9,Хорошевский,3417,0
801,10,Бибирево,539,0
802,10,Бибирево,540,0
803,10,Бибирево,541,0
804,10,Бибирево,542,0
805,10,Бибирево,543,0
806,10,Бибирево,544,0
807,10,Бибирево,545,0
808,10,Бибирево,546,0
809,10,Бибирево,547,0
810,10,Бибирево,548,0
811,10,Бибирево,549,0
812,10,Бибирево,550,0
813,10,Бибирево,551,0
814,10,Бибирево,552,0
815,10,Бибирево,553,0
816,10,Бибирево,554,0
817,10,Бибирево,555,0
818,10,Бибирево,556,0
819,10,Бибирево,557,0
820,10,Бибирево,558,0
821,10,Бибирево,559,0
822,10,Бибирево,560,0
823,10,Бибирево,561,0
824,10,Бибирево,562,0
825,10,Бибирево,563,0
826,10,Бибирево,564,0
827,10,Бибирево,565,0
828,10,Бибирево,566,0
829,10,Бибирево,567,0
830,10,Бибирево,568,0
831,10,Бибирево,569,0
832,10,Бибирево,570,0
833,10,Бибирево,571,0
834,10,Бибирево,572,0
835,10,Бибирево,573,0
836,10,Бибирево,574,0
837,10,Бибирево,575,0
838,10,Бибирево,576,1
839,10,Бибирево,577,0
840,10,Бибирево,578,0
841,10,Бибирево,579,0
842,10,Бибирево,580,0
843,10,Бибирево,581,0
844,10,Бибирево,3657,0
845,10,Бибирево,5002,1
846,10,Лианозово,599,0
847,10,Лианозово,600,0
848,10,Лианозово,601,0
849,10,Лианозово,602,0
850,10,Лианозово,603,0
851,10,Лианозово,604,0
852,10,Лианозово,605,0
853,10,Лианозово,606,0
854,10,Лианозово,607,0
855,10,Лианозово,608,0
856,10,Лианозово,609,0
857,10,Лианозово,610,0
858,10,Лианозово,611,0
859,10,Лианозово,612,0
860,10,Лианозово,613,0
861,10,Лианозово,614,0
862,10,Лианозово,615,0
863,10,Лианозово,616,0
864,10,Лианозово,617,0
865,10,Лианозово,618,0
866,10,Лианозово,619,1
867,10,Лианозово,620,0
868,10,Лианозово,621,0
869,10,Северный,798,0
870,10,Северный,799,0
871,10,Северный,800,0
872,10,Северный,801,0
873,10,Северный,802,0
874,10,Северный,803,0
875,10,Северный,804,0
876,10,Северный,805,0
877,10,Северный,806,0
878,10,Северный,3454,0
879,11,Алтуфьевский,500,0
880,11,Алтуфьевский,501,0
881,11,Алтуфьевский,502,0
882,11,Алтуфьевский,503,0
883,11,Алтуфьевский,504,0
884,11,Алтуфьевский,505,0
885,11,Алтуфьевский,506,0
886,11,Алтуфьевский,507,0
887,11,Алтуфьевский,508,0
888,11,Алтуфьевский,509,0
889,11,Алтуфьевский,510,0
890,11,Алтуфьевский,511,0
891,11,Алтуфьевский,512,0
892,11,Алтуфьевский,513,0
893,11,Марфино,644,1
894,11,Марфино,645,0
895,11,Марфино,646,0
896,11,Марфино,647,0
897,11,Марфино,648,0
898,11,Марфино,649,0
899,11,Марфино,650,0
900,11,Марфино,651,0
901,11,Марфино,3434,0
902,11,Отрадное,688,1
903,11,Отрадное,689,0
904,11,Отрадное,690,0
905,11,Отрадное,691,0
906,11,Отрадное,692,1
907,11,Отрадное,693,0
908,11,Отрадное,694,0
909,11,Отрадное,695,0
910,11,Отрадное,696,0
911,11,Отрадное,697,0
912,11,Отрадное,698,1
913,11,Отрадное,699,0
914,11,Отрадное,700,0
915,11,Отрадное,701,0
916,11,Отрадное,702,0
917,11,Отрадное,703,0
918,11,Отрадное,704,0
919,11,Отрадное,705,0
920,11,Отрадное,706,0
921,11,Отрадное,707,0
922,11,Отрадное,708,0
923,11,Отрадное,709,0
924,11,Отрадное,710,1
